pathway,pval,padj,log2err,ES,NES,size
GOMF_SULFUR_COMPOUND_BINDING,0.0741626794258373,0.460093511303256,0.257206466468838,-0.478334793223664,-1.42127673908522,26
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION,0.0749414519906323,0.460093511303256,0.252961123069611,-0.542617627723725,-1.47431384893522,18
GOCC_VACUOLAR_LUMEN,0.0749414519906323,0.460093511303256,0.252961123069611,-0.542845291419878,-1.45413538325622,17
GOBP_PHOSPHOLIPID_TRANSPORT,0.0753424657534247,0.460093511303256,0.248911114434702,-0.626610617828359,-1.45153031016524,10
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,0.0753424657534247,0.460093511303256,0.248911114434702,-0.624619604500616,-1.44691816968926,10
GOBP_REGULATION_OF_LIPID_TRANSPORT,0.0753424657534247,0.460093511303256,0.248911114434702,-0.626386412510632,-1.45101094326477,10
GOBP_APPENDAGE_DEVELOPMENT,0.0754385964912281,0.460093511303256,0.216542836735348,0.626782946175466,1.44862002623939,11
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.0754385964912281,0.460093511303256,0.216542836735348,0.627320488313346,1.44986239301186,11
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION,0.0755395683453237,0.460093511303256,0.219250346703755,0.667201646544645,1.41362897773641,8
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,0.0755395683453237,0.460093511303256,0.219250346703755,0.666578812019741,1.41230935129769,8
GOMF_NUCLEASE_ACTIVITY,0.0755450150974626,0.460093511303256,0.287805130535564,-0.463506024006895,-1.42867653387214,32
GOBP_REGULATION_OF_RNA_SPLICING,0.0758620689655172,0.460283687943262,0.213927855492356,0.510110684580408,1.41606040599068,22
GOBP_COCHLEA_DEVELOPMENT,0.0759259259259259,0.460283687943262,0.222056046145248,0.712287382730629,1.40752822977636,6
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION,0.0762124711316397,0.460283687943262,0.248911114434702,-0.410328913600476,-1.35132330953034,43
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,0.0762331838565022,0.460283687943262,0.245041785430996,-0.670513364041741,-1.46751251582617,8
GOBP_T_CELL_ACTIVATION,0.0763888888888889,0.460283687943262,0.248911114434702,-0.377260935077317,-1.30506448353072,54
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,0.0770925110132159,0.463157894736842,0.241339976815091,-0.760903692145622,-1.44432070213984,5
GOBP_RNA_PROCESSING,0.0771929824561404,0.463157894736842,0.213927855492356,0.350422539630978,1.29495277169594,97
GOBP_RESPONSE_TO_PEPTIDE,0.0774487471526196,0.463710046376784,0.245041785430996,-0.347106954917509,-1.30715924312445,86
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,0.0776255707762557,0.463788220334085,0.245041785430996,-0.623199839840342,-1.44362931473045,10
GOBP_ORGANIC_ANION_TRANSPORT,0.0780141843971631,0.465128779395297,0.248911114434702,-0.46225709253006,-1.41684548885876,29
GOBP_PYROPTOTIC_INFLAMMATORY_RESPONSE,0.079295154185022,0.471167937472124,0.237793834423688,-0.753284555509915,-1.42985832419506,5
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR,0.079447322970639,0.471167937472124,0.208955027549354,0.591596046334606,1.46667896651247,14
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.0795262267343486,0.471167937472124,0.206587922696891,0.458168456482317,1.39975463068502,34
GOBP_LEUKOCYTE_MIGRATION,0.0803782505910166,0.474817249010797,0.245041785430996,-0.459047174290105,-1.40700689849123,29
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.0804794520547945,0.474817249010797,0.206587922696891,0.446519954897141,1.37142524046807,35
GOMF_TRANSCRIPTION_FACTOR_BINDING,0.0806451612903226,0.474817249010797,0.241339976815091,-0.371277414843586,-1.29029899331829,55
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM,0.0808435852372583,0.474997994589037,0.208955027549354,0.42761144346925,1.3701115370368,43
GOCC_RIBONUCLEOPROTEIN_COMPLEX,0.0813148788927336,0.475784650630012,0.206587922696891,0.380437277360944,1.34909727829033,72
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION,0.0814814814814815,0.475784650630012,0.213927855492356,0.709220844644299,1.40146854231194,6
GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,0.0814814814814815,0.475784650630012,0.213927855492356,0.709994744567827,1.40299782110558,6
GOBP_SINGLE_FERTILIZATION,0.0819672131147541,0.477636106051407,0.241339976815091,-0.534742687861053,-1.45291732160939,18
GOBP_EMBRYONIC_MORPHOGENESIS,0.0826010544815466,0.478490291388319,0.206587922696891,0.427134992202838,1.36858493762765,43
GOBP_RIBOSOME_ASSEMBLY,0.0827338129496403,0.478490291388319,0.208955027549354,0.660394614309115,1.39920662420901,8
GOBP_MULTICELLULAR_ORGANISM_GROWTH,0.08274231678487,0.478490291388319,0.241339976815091,-0.57187897266305,-1.43501699402907,14
GOBP_ORGANIC_ACID_TRANSPORT,0.0831354042313828,0.478490291388319,0.287805130535564,-0.497189448417188,-1.47729959844995,26
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,0.0837209302325582,0.478490291388319,0.237793834423688,-0.42586201373388,-1.37718561554026,38
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,0.0837209302325582,0.478490291388319,0.237793834423688,-0.424092636061734,-1.37146366476758,38
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,0.0844827586206897,0.478490291388319,0.20207170902116,0.504090549845188,1.39934859285882,22
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS,0.0845070422535211,0.478490291388319,0.237793834423688,-0.361956282634758,-1.30336412672101,65
GOBP_TUBE_CLOSURE,0.0845323741007194,0.478490291388319,0.206587922696891,0.658879808667432,1.39599713999714,8
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.0848056537102474,0.478490291388319,0.204294756516886,0.603467846783767,1.43255840658379,12
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.0850694444444445,0.478490291388319,0.20207170902116,0.528626360031657,1.42072727840663,19
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.0856481481481482,0.478490291388319,0.234392647294686,-0.615531218585207,-1.45382854057932,11
GOCC_PLATELET_ALPHA_GRANULE_LUMEN,0.0856481481481482,0.478490291388319,0.234392647294686,-0.615153680851304,-1.45293683092086,11
GOBP_LYMPHOCYTE_ACTIVATION,0.0857142857142857,0.478490291388319,0.237793834423688,-0.352644047044011,-1.28707298199365,73
GOBP_LYMPHOCYTE_MIGRATION,0.0859030837004405,0.478490291388319,0.227987202850442,-0.744337258688086,-1.41287487916601,5
GOBP_ACUTE_PHASE_RESPONSE,0.0865800865800866,0.478490291388319,0.224966093540314,-0.715240565510764,-1.45559144809562,6
GOBP_ENSHEATHMENT_OF_NEURONS,0.0866510538641686,0.478490291388319,0.234392647294686,-0.532687930220567,-1.44733446272166,18
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.0867579908675799,0.478490291388319,0.231126709673834,-0.403207168510703,-1.3373714629741,44
GOBP_PLATELET_ACTIVATION,0.0868544600938967,0.478490291388319,0.234392647294686,-0.529467963542004,-1.44122844435801,19
GOBP_NEURAL_TUBE_FORMATION,0.0869565217391304,0.478490291388319,0.204294756516886,0.642649184770321,1.41400390088763,9
GOBP_REGULATION_OF_PHAGOCYTOSIS,0.0869565217391304,0.478490291388319,0.224966093540314,-0.683311084744987,-1.44920740896218,7
GOMF_MOLECULAR_SEQUESTERING_ACTIVITY,0.0869565217391304,0.478490291388319,0.224966093540314,-0.683350239614557,-1.44929045097385,7
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,0.0871559633027523,0.478490291388319,0.231126709673834,-0.411674437328762,-1.35254992933196,42
GOCC_MICROTUBULE_ORGANIZING_CENTER,0.0871559633027523,0.478490291388319,0.231126709673834,-0.341309789487673,-1.28967141461618,87
GOBP_REGULATION_OF_CELL_DIFFERENTIATION,0.0875,0.478490291388319,0.241339976815091,-0.309414297381855,-1.24837179649002,141
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.087719298245614,0.478490291388319,0.199915231309662,0.617010168916339,1.42603319464812,11
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,0.087962962962963,0.478490291388319,0.231126709673834,-0.367306209401546,-1.28088187797676,56
GOBP_LAMELLIPODIUM_ORGANIZATION,0.0881294964028777,0.478490291388319,0.20207170902116,0.65696109977741,1.39193188850859,8
GOBP_FATTY_ACID_TRANSPORT,0.0885235580390397,0.478490291388319,0.287805130535564,-0.802018849053524,-1.5223640509983,5
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT,0.0885235580390397,0.478490291388319,0.287805130535564,-0.802018849053524,-1.5223640509983,5
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.0885235580390397,0.478490291388319,0.287805130535564,-0.805299486151517,-1.52859124127973,5
GOMF_LIPID_TRANSFER_ACTIVITY,0.0885235580390397,0.478490291388319,0.287805130535564,-0.80276341290524,-1.5237773559884,5
GOBP_LIPID_MODIFICATION,0.0885780885780886,0.478490291388319,0.231126709673834,-0.541923029938665,-1.41609594117509,16
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION,0.0888888888888889,0.478490291388319,0.224966093540314,-0.633276364804505,-1.42860682560833,9
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT,0.0888888888888889,0.478490291388319,0.224966093540314,-0.633276364804505,-1.42860682560833,9
GOBP_NEURON_PROJECTION_ORGANIZATION,0.0888888888888889,0.478490291388319,0.224966093540314,-0.632733784589065,-1.4273828200362,9
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,0.0888888888888889,0.478490291388319,0.224966093540314,-0.634120908829212,-1.43051203070562,9
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH,0.0888888888888889,0.478490291388319,0.224966093540314,-0.629735428518657,-1.42061883485398,9
GOBP_RESPONSE_TO_CARBOHYDRATE,0.0889929742388759,0.478490291388319,0.231126709673834,-0.519932449263293,-1.41267730957308,18
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.0889929742388759,0.478490291388319,0.231126709673834,-0.519934080173645,-1.4126817408219,18
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,0.089041095890411,0.478490291388319,0.227987202850442,-0.617895293306822,-1.43134144431139,10
GOBP_SENSORY_ORGAN_DEVELOPMENT,0.0894736842105263,0.479794557192282,0.197822021315103,0.395419768281247,1.33419905735781,56
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.089622641509434,0.479794557192282,0.231126709673834,-0.567353138706296,-1.43756854093956,15
GOBP_EXTRACELLULAR_TRANSPORT,0.0898547144657764,0.480129342202035,0.287805130535564,-0.800576945480318,-1.51962708020585,5
GOCC_PML_BODY,0.0904059040590406,0.482124616956078,0.20207170902116,0.675572154895666,1.39249179659849,7
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.0906976744186047,0.482124616956078,0.227987202850442,-0.387304031813452,-1.30886183574883,49
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,0.0909090909090909,0.482124616956078,0.195789002148949,0.375345979314259,1.31740967512122,70
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.0909090909090909,0.482124616956078,0.219250346703755,-0.705945366898768,-1.43667471957043,6
GOBP_INSULIN_SECRETION,0.091324200913242,0.483420816796825,0.224966093540314,-0.61658241025006,-1.42830017833795,10
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.0919811320754717,0.485084852956678,0.227987202850442,-0.565899200542825,-1.43388452895181,15
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.0919811320754717,0.485084852956678,0.227987202850442,-0.566540823624583,-1.43551028387331,15
GOCC_ENDOCYTIC_VESICLE,0.0923720517440394,0.485200415534344,0.287805130535564,-0.475677724275886,-1.46530070346094,30
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,0.092511013215859,0.485200415534344,0.219250346703755,-0.741038768143012,-1.40661380009748,5
GOBP_RESPONSE_TO_ANGIOTENSIN,0.0925170283857858,0.485200415534344,0.287805130535564,-0.799553677132619,-1.51768474811615,5
GOCC_PLATELET_ALPHA_GRANULE,0.0940366972477064,0.48897014015844,0.222056046145248,-0.597391522132208,-1.43839894126087,12
GOBP_PRESYNAPTIC_ENDOCYTOSIS,0.0940959409594096,0.48897014015844,0.197822021315103,0.674241732176608,1.38974952442391,7
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.0941176470588235,0.48897014015844,0.224966093540314,-0.357468075811612,-1.29412931419862,67
GOBP_REGULATION_OF_VIRAL_PROCESS,0.0942028985507246,0.48897014015844,0.195789002148949,0.63736093875626,1.40236831389874,9
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.0942760942760943,0.48897014015844,0.188204146308491,0.444577656292298,1.35303754053828,33
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.0943396226415094,0.48897014015844,0.224966093540314,-0.563323981164649,-1.42735939652279,15
GOMF_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY,0.0944444444444444,0.48897014015844,0.197822021315103,0.702362341840564,1.38791567510651,6
GOCC_PHAGOCYTIC_VESICLE,0.0949074074074074,0.490470397404704,0.222056046145248,-0.601212596531131,-1.42000926257124,11
GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY,0.0952380952380952,0.49128285193859,0.188204146308491,0.474165875522207,1.36224445387832,25
GOBP_EXOCYTOSIS,0.0954653937947494,0.491559991321328,0.224966093540314,-0.42007987486402,-1.33483420037378,36
GOBP_REGULATION_OF_MRNA_PROCESSING,0.0956521739130435,0.491627870275389,0.190023305279108,0.536595819161685,1.41287252732506,18
GOBP_JNK_CASCADE,0.0959860383944154,0.492450110023522,0.190023305279108,0.560195216727916,1.42574549342128,16
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.0969267139479905,0.496376950995858,0.222056046145248,-0.563534168264647,-1.41407736047725,14
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.0973913043478261,0.497016497016497,0.188204146308491,0.536100957363997,1.41156954170011,18
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT,0.0974025974025974,0.497016497016497,0.211400189384923,-0.703256021027548,-1.43120161158427,6
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,0.0978260869565217,0.498279637159837,0.211400189384923,-0.672402131738649,-1.42607104271004,7
GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.0986159169550173,0.501400856044181,0.186432558434075,0.561418732215367,1.40743399966947,15
GOBP_PRESYNAPSE_ASSEMBLY,0.0989208633093525,0.502049972924886,0.190023305279108,0.651478085365835,1.38031478879415,8
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,0.0995670995670996,0.50381412468369,0.208955027549354,-0.69884802231211,-1.42223086028352,6
GOMF_N_ACYLTRANSFERASE_ACTIVITY,0.0996309963099631,0.50381412468369,0.191892240384838,0.668982107186919,1.37890836615791,7
GOBP_CELLULAR_COMPONENT_MAINTENANCE,0.1,0.50381412468369,0.211400189384923,-0.623382821492333,-1.40628800196237,9
GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING,0.1,0.50381412468369,0.191892240384838,0.700915662989111,1.38505693947225,6
GOBP_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE,0.100456621004566,0.50381412468369,0.213927855492356,-0.60868306990695,-1.41000152266232,10
GOBP_VASCULAR_TRANSPORT,0.100456621004566,0.50381412468369,0.213927855492356,-0.606356761371489,-1.40461267789343,10
GOBP_ORGANELLE_MEMBRANE_FUSION,0.100706713780919,0.50381412468369,0.186432558434075,0.591634687803104,1.40446794333121,12
GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS,0.100869565217391,0.50381412468369,0.184706471207739,0.339081042001121,1.25324833311777,96
GOCC_LAMELLIPODIUM,0.100869565217391,0.50381412468369,0.184706471207739,0.537472272000011,1.39353180755807,17
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.101731601731602,0.507225169197,0.206587922696891,-0.698413006338174,-1.42134555600691,6
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION,0.102173913043478,0.508535187590739,0.206587922696891,-0.67011662059585,-1.42122379267216,7
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE,0.102517985611511,0.509352517985612,0.186432558434075,0.648164907867071,1.37329501636869,8
GOBP_PROTEIN_STABILIZATION,0.102870813397129,0.510009653905994,0.216542836735348,-0.44942120813735,-1.3633729764833,28
GOMF_TRNA_BINDING,0.103703703703704,0.510009653905994,0.188204146308491,0.698888869640161,1.38105185820346,6
GOBP_GLYCOSYLATION,0.103741496598639,0.510009653905994,0.179782316298324,0.473511045311913,1.33223700464597,23
GOMF_LIPID_BINDING,0.10377358490566,0.510009653905994,0.213927855492356,-0.356613241317209,-1.2551768615582,61
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.104166666666667,0.510009653905994,0.211400189384923,-0.574224146656808,-1.42510385537439,13
GOMF_HEPARIN_BINDING,0.104265402843602,0.510009653905994,0.213927855492356,-0.487708265144473,-1.38300264846,22
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.104347826086957,0.510009653905994,0.204294756516886,-0.667326666509457,-1.41530668957969,7
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,0.104368932038835,0.510009653905994,0.216542836735348,-0.432977443467163,-1.33457750522846,32
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.104452054794521,0.510009653905994,0.179782316298324,0.458474637730874,1.33042576577198,27
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE,0.104631217838765,0.510009653905994,0.179782316298324,0.496938219371341,1.36121362278676,21
GOCC_RECYCLING_ENDOSOME,0.104631217838765,0.510009653905994,0.179782316298324,0.495728663985836,1.35790040757392,21
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.105011933174224,0.510985901631277,0.213927855492356,-0.493801423218584,-1.38170689362341,21
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS,0.106007067137809,0.514556339916004,0.181383128498408,0.589234673817741,1.39877060547141,12
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.106481481481481,0.514556339916004,0.208955027549354,-0.590829829897377,-1.39548611572417,11
GOBP_LIPID_OXIDATION,0.106521739130435,0.514556339916004,0.20207170902116,-0.664294869400454,-1.40887667120164,7
GOBP_MESENCHYME_DEVELOPMENT,0.106896551724138,0.514556339916004,0.178219874951973,0.48232903166338,1.33893891079765,22
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,0.106896551724138,0.514556339916004,0.178219874951973,0.482125454435262,1.33837378314788,22
GOMF_CYTOKINE_BINDING,0.107011070110701,0.514556339916004,0.184706471207739,0.663896318988471,1.36842552092183,7
GOBP_REGULATION_OF_CELL_SHAPE,0.107017543859649,0.514556339916004,0.179782316298324,0.573389034349979,1.38007020962432,13
GOMF_CARGO_ADAPTOR_ACTIVITY,0.107664233576642,0.516788321167883,0.183023938384487,0.729552915175879,1.36923205414187,5
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS,0.108490566037736,0.519873575328034,0.208955027549354,-0.544711023186271,-1.38019758315103,15
GOBP_LEUKOCYTE_PROLIFERATION,0.109004739336493,0.521455104393493,0.208955027549354,-0.438784367571099,-1.35165262037095,30
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION,0.10952380952381,0.523054685617923,0.208955027549354,-0.315193297625582,-1.23328689087993,111
GOBP_REGULATION_OF_HEMOPOIESIS,0.109785202863962,0.523420361129192,0.208955027549354,-0.375766340541209,-1.27526251932626,51
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION,0.110132158590308,0.524192055676896,0.199915231309662,-0.730937257281792,-1.38743946645926,5
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,0.110849056603774,0.525300489686897,0.206587922696891,-0.544152744845122,-1.37878300847862,15
GOCC_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX,0.110869565217391,0.525300489686897,0.197822021315103,-0.660443241605064,-1.40070790639999,7
GOBP_REGULATION_OF_CELL_MORPHOGENESIS,0.110921501706485,0.525300489686897,0.173747838999571,0.469898756959796,1.33706771036616,24
GOBP_VESICLE_MEDIATED_TRANSPORT,0.111111111111111,0.525319977740679,0.211400189384923,-0.299577879531953,-1.2086825019057,140
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.111888111888112,0.528111888111888,0.204294756516886,-0.346930983146028,-1.24470744512954,64
GOCC_NUCLEAR_ENVELOPE,0.112171837708831,0.528570123779381,0.206587922696891,-0.410773840165003,-1.30526360171053,36
GOBP_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE,0.112546125461255,0.529252956346982,0.179782316298324,0.662718578024042,1.36599795693832,7
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,0.11304347826087,0.529252956346982,0.195789002148949,-0.658747291520899,-1.39711103305478,7
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,0.113425925925926,0.529252956346982,0.20207170902116,-0.588404239087447,-1.38975709168644,11
GOBP_SENSORY_PERCEPTION_OF_TASTE,0.113425925925926,0.529252956346982,0.20207170902116,-0.567570380419547,-1.40859060358467,13
GOBP_PROTEIN_HOMOOLIGOMERIZATION,0.113438045375218,0.529252956346982,0.173747838999571,0.541898130697318,1.37917781991767,16
GOBP_TISSUE_REMODELING,0.113438045375218,0.529252956346982,0.173747838999571,0.541559256935783,1.37831535675497,16
GOBP_FERTILIZATION,0.114334470989761,0.532557930662835,0.170932335370056,0.468407783671581,1.33282523853332,24
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,0.114558472553699,0.532725113747252,0.204294756516886,-0.372231084425488,-1.26326469212837,51
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.115183246073298,0.534752381769805,0.172324344900946,0.535992170088291,1.36414663708854,16
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.115555555555556,0.535602836879433,0.195789002148949,-0.617218182798546,-1.39238120643864,9
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT,0.116438356164384,0.537933808576728,0.197822021315103,-0.600133295135468,-1.39019614932074,10
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.116438356164384,0.537933808576728,0.197822021315103,-0.600003601481807,-1.38989571670123,10
GOMF_PEPTIDASE_ACTIVITY,0.116666666666667,0.537993920972644,0.20207170902116,-0.340203934651214,-1.24166931592315,73
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.116883116883117,0.537993920972644,0.191892240384838,-0.688307973134558,-1.40078072702046,6
GOBP_CELLULAR_RESPONSE_TO_UV,0.117021276595745,0.537993920972644,0.172324344900946,0.601616120650582,1.36724811783878,10
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0.118374558303887,0.54294631604767,0.170932335370056,0.578176703212682,1.37252034402921,12
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.118518518518519,0.54294631604767,0.175204047558551,0.69124458862782,1.36594623990658,6
GOCC_ENDOPEPTIDASE_COMPLEX,0.118673647469459,0.54294631604767,0.169570644405628,0.53484507880066,1.36122719010819,16
GOMF_ALL_TRANS_RETINOL_DEHYDROGENASE_NADPPLUS_ACTIVITY,0.119047619047619,0.543778801843318,0.190023305279108,-0.680352828940289,-1.3845911533079,6
GOBP_INTERLEUKIN_12_PRODUCTION,0.12037037037037,0.548052876027152,0.173747838999571,0.685606239681397,1.35480447956682,6
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,0.12037037037037,0.548052876027152,0.195789002148949,-0.560257372602405,-1.39044125250762,13
GOBP_POSITIVE_REGULATION_OF_SIGNALING,0.122137404580153,0.553563591436316,0.204294756516886,-0.295342761628424,-1.19337997927862,143
GOBP_REPRODUCTIVE_PROCESS,0.122278056951424,0.553563591436316,0.163180127180689,0.314158736558695,1.21800701921847,140
GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH,0.122689075630252,0.553563591436316,0.163180127180689,0.313201452797171,1.20580693520375,135
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.122837370242215,0.553563591436316,0.165656695205483,0.546606276607001,1.37030030169052,15
GOCC_TRANS_GOLGI_NETWORK,0.122837370242215,0.553563591436316,0.165656695205483,0.545807658964014,1.36829822808845,15
GOMF_KINASE_INHIBITOR_ACTIVITY,0.122837370242215,0.553563591436316,0.165656695205483,0.544959645977571,1.36617232412267,15
GOMF_ALCOHOL_BINDING,0.123348017621145,0.553563591436316,0.188204146308491,-0.723430195045382,-1.37318982420858,5
GOMF_CHOLESTEROL_BINDING,0.123348017621145,0.553563591436316,0.188204146308491,-0.723430195045382,-1.37318982420858,5
GOMF_STEROL_BINDING,0.123348017621145,0.553563591436316,0.188204146308491,-0.723430195045382,-1.37318982420858,5
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.123711340206186,0.553563591436316,0.16440575583821,0.494233530734003,1.35185713767307,20
GOBP_RESPONSE_TO_MINERALOCORTICOID,0.123913043478261,0.553563591436316,0.186432558434075,-0.650987596577149,-1.38065380346372,7
GOMF_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING,0.124074074074074,0.553563591436316,0.170932335370056,0.677021960364221,1.33784136079741,6
GOCC_OXIDOREDUCTASE_COMPLEX,0.124121779859485,0.553563591436316,0.193813302725311,-0.504515802108745,-1.35146107160533,17
GOBP_CELLULAR_RESPONSE_TO_STRESS,0.124386252045827,0.553807043179263,0.159646701919906,0.298955868024681,1.18773592233939,174
GOBP_TISSUE_MORPHOGENESIS,0.124567474048443,0.553807043179263,0.16440575583821,0.383055727967915,1.27103111413125,52
GOBP_DENDRITIC_SPINE_DEVELOPMENT,0.125,0.554858934169279,0.191892240384838,-0.583339867730074,-1.37779550891512,11
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.125319693094629,0.55540746610953,0.20207170902116,-0.291318757580569,-1.1804925290249,147
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.125550660792952,0.555561674008811,0.186432558434075,-0.722298938805568,-1.3710425132894,5
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,0.126079447322971,0.55624898086245,0.163180127180689,0.556188763849901,1.37889758797988,14
